1,5.0,0.8125,0.9285714285714286,0.9999999486100941,1.0,3.0,0.05,2.0,1.0,1.0,0.5,0.02631578947368421,1.0
2,4.0,0.29355180900429345,0.7857142857142857,0.15807962393689326,1.0,3.0,0.05,1.0,2.0,2.0,0.010196985393642662,0.6578947368421053,1.0
3,2.0,0.04895286948937316,0.6428571428571429,0.5571522751088276,1.0,1.0,0.95,2.0,2.0,2.0,0.3964577427629305,0.9736842105263158,2.0
