"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " crossover='subtree', crossover_probability='0.75', max_tree_depth='14', max_tree_nodes='1000000', mutate_duplicates='True', mutation='subtree', mutation_events='1', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.5', tournament_size='2', within_used='True'","NaN"
"42.375"," 84.21715184972432","45.621","1","0.375", " crossover='subtree', crossover_probability='0.75', max_tree_depth='14', max_tree_nodes='1000000', mutate_duplicates='True', mutation='subtree', mutation_events='1', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.5', tournament_size='2', within_used='True'","NaN"
"65.640625"," 85.9865730171494","72.22","1","0.640625", " crossover='subtree', crossover_probability='0.75', max_tree_depth='14', max_tree_nodes='1000000', mutate_duplicates='True', mutation='subtree', mutation_events='1', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.5', tournament_size='2', within_used='True'","84.21715184972433"
"65.90312499999999"," 3.333333906577154E8","95.486","1","0.703125", " crossover='subtree', crossover_probability='0.75', max_tree_depth='14', max_tree_nodes='1000000', mutate_duplicates='True', mutation='subtree', mutation_events='1', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.5', tournament_size='2', within_used='True'","84.21715184972433"
"91.59687499999998"," 2.5000006538481665E8","141.277","1","1.296875", " crossover='subtree', crossover_probability='0.75', max_tree_depth='14', max_tree_nodes='1000000', mutate_duplicates='True', mutation='subtree', mutation_events='1', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.5', tournament_size='2', within_used='True'","6.000000343946294E8"
"136.74374999999998"," 2.0000006949562886E8","199.321","1","1.34375", " crossover='subtree', crossover_probability='0.75', max_tree_depth='14', max_tree_nodes='1000000', mutate_duplicates='True', mutation='subtree', mutation_events='1', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.5', tournament_size='2', within_used='True'","6.000000343946294E8"
"164.95312499999997"," 1.6666673852004462E8","240.528","1","1.453125", " crossover='subtree', crossover_probability='0.75', max_tree_depth='14', max_tree_nodes='1000000', mutate_duplicates='True', mutation='subtree', mutation_events='1', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.5', tournament_size='2', within_used='True'","5.555555941642381E8"
"218.99999999999997"," 96.695747430051","310.748","6","1.5", " crossover='fixed_twopoint', crossover_probability='0.5535381335619362', max_tree_depth='8', max_tree_nodes='281', mutate_duplicates='False', mutation='int_flip_per_ind', mutation_events='2', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.7623586255909389', tournament_size='3', within_used='False'","5.555555941642381E8"
"227.99999999999997"," 96.91154754303608","322.335","6","1.5", " crossover='fixed_twopoint', crossover_probability='0.5535381335619362', max_tree_depth='8', max_tree_nodes='281', mutate_duplicates='False', mutation='int_flip_per_ind', mutation_events='2', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.7623586255909389', tournament_size='3', within_used='False'","5.555555941642381E8"
"237.20937499999997"," 96.74863708490867","344.548","6","1.609375", " crossover='fixed_twopoint', crossover_probability='0.5535381335619362', max_tree_depth='8', max_tree_nodes='281', mutate_duplicates='False', mutation='int_flip_per_ind', mutation_events='2', no_crossover_invalids='False', no_mutation_invalids='True', selection='tournament', selection_proportion='0.7623586255909389', tournament_size='3', within_used='False'","96.91154754303605"
"317.28749999999997"," 93.72270786869447","446.537","8","1.6875", " crossover='fixed_twopoint', crossover_probability='0.5441357958443563', max_tree_depth='8', max_tree_nodes='60', mutate_duplicates='False', mutation='int_flip_per_ind', mutation_events='3', no_crossover_invalids='True', no_mutation_invalids='False', selection='tournament', selection_proportion='0.7754659891540578', tournament_size='14', within_used='True'","2.0000007752923805E8"
"326.31874999999997"," 93.80172985910981","457.776","8","1.71875", " crossover='fixed_twopoint', crossover_probability='0.5441357958443563', max_tree_depth='8', max_tree_nodes='60', mutate_duplicates='False', mutation='int_flip_per_ind', mutation_events='3', no_crossover_invalids='True', no_mutation_invalids='False', selection='tournament', selection_proportion='0.7754659891540578', tournament_size='14', within_used='True'","2.0000007752923805E8"
"335.559375"," 93.88904634807419","481.751","8","1.859375", " crossover='fixed_twopoint', crossover_probability='0.5441357958443563', max_tree_depth='8', max_tree_nodes='60', mutate_duplicates='False', mutation='int_flip_per_ind', mutation_events='3', no_crossover_invalids='True', no_mutation_invalids='False', selection='tournament', selection_proportion='0.7754659891540578', tournament_size='14', within_used='True'","93.80172985910981"
"354.575"," 93.82681189261594","506.156","8","1.875", " crossover='fixed_twopoint', crossover_probability='0.5441357958443563', max_tree_depth='8', max_tree_nodes='60', mutate_duplicates='False', mutation='int_flip_per_ind', mutation_events='3', no_crossover_invalids='True', no_mutation_invalids='False', selection='tournament', selection_proportion='0.7754659891540578', tournament_size='14', within_used='True'","93.80172985910981"
"448.684375"," 91.88814165311224","628.067","11","1.984375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","6.000000381100734E8"
"457.778125"," 91.68648481899241","639.165","11","2.078125", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.88814165311224"
"466.909375"," 91.5158521131987","661.347","11","2.109375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.88814165311224"
"475.10312500000003"," 91.36959550823268","682.512","11","2.203125", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.51585211319868"
"507.16562500000003"," 91.24283978392879","726.015","11","2.265625", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.51585211319868"
"516.359375"," 91.16315518772491","747.454","11","2.359375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.24283978392876"
"524.459375"," 91.51568056185235","768.538","11","2.359375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.24283978392876"
"532.66875"," 91.4019349552869","789.723","11","2.46875", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.51568056185235"
"550.684375"," 91.30016257046519","811.82","11","2.484375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.51568056185235"
"558.8625000000001"," 91.16876160121413","833.107","11","2.5625", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.30016257046519"
"574.8781250000001"," 90.69190656835148","855.113","11","2.578125", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","91.30016257046519"
"593.9406250000001"," 90.22913029575454","879.523","11","2.640625", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.69190656835147"
"602.0718750000001"," 90.04367211054881","900.722","11","2.671875", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.69190656835147"
"610.2656250000001"," 90.01969659109571","922.275","11","2.765625", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.04367211054883"
"627.2812500000001"," 89.99454445486964","944.526","11","2.78125", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.04367211054883"
"636.4437500000001"," 90.18075703709474","966.637","11","2.84375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","89.9945444548696"
"670.4593750000001"," 90.15436824474583","1011.21","11","2.859375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","89.9945444548696"
"703.5687500000001"," 90.12986436613613","1054.783","11","2.96875", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.1543682447458"
"719.5687500000001"," 90.10705041018917","1076.508","11","2.96875", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.1543682447458"
"727.7312500000002"," 89.74202538008716","1097.482","11","3.03125", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.10705041018913"
"745.7625000000002"," 89.47114663351117","1120.371","11","3.0625", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","90.10705041018913"
"754.9406250000002"," 89.44617777575907","1141.935","11","3.140625", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","89.47114663351113"
"763.0406250000002"," 89.42070348877581","1162.891","11","3.140625", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","89.47114663351113"
"772.2343750000002"," 89.422102199214","1184.081","11","3.234375", " crossover='fixed_twopoint', crossover_probability='0.2860986270976709', max_tree_depth='10', max_tree_nodes='526128', mutate_duplicates='True', mutation='int_flip_per_ind', mutation_events='10', no_crossover_invalids='True', no_mutation_invalids='True', selection='truncation', selection_proportion='0.34858540822861395', tournament_size='15', within_used='False'","89.42070348877577"
